"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","OI","meanRT","meanD.prime","correct"
"5323642","middle","difficult","easier","difficult","I think seeing the written words alongside hearing the new words was helpful. This is becuase some of the new words sounded very similar to each other... letters that have a similar English pronunciation such as 'v & f', or, 'm & n', when in a similar word are slighlty tricker to distinguish from one another on hearing them for the first time. Even first letters that are less likely to become muddled, when in a similar word structure, (like Nadis and Famis) becomes slightly confusing. Seeing the word written out, helped assure me of what the spoken was. ","in_english","green_tick","Because I think it's so easy to mishear words. Especially in the flow of a conversation, and a new word jumps out to you. If I've been watching a TV program, and heard a new word, I'll often google it – and find I've spelt it incorrectly because I've misheard the pronunciation. Or the person speaking the word may have an accent, so things like vowels or inflections can get misinterpretted. The funniest instance of this is hearing new songs for the first time – I'm 98% guarenteed to sing several words/lines of the song wrong, because my brain fills in what it think's it's hearing with the first word it sounds like to me. But on googling the lyrics, I see what the artist is actually singing about. So for me, I think seeing spelling/words written out, helps me to remember what I'm hearing, and helps me to correcty pronounce (or sing) the words and songs in the future. Though you do make people laugh when you say things wrong and that can be funny!","Yes",0,"headphones",32,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",1224.85714285714,1.805952078,14
"5323642","middle","difficult","easier","difficult","I think seeing the written words alongside hearing the new words was helpful. This is becuase some of the new words sounded very similar to each other... letters that have a similar English pronunciation such as 'v & f', or, 'm & n', when in a similar word are slighlty tricker to distinguish from one another on hearing them for the first time. Even first letters that are less likely to become muddled, when in a similar word structure, (like Nadis and Famis) becomes slightly confusing. Seeing the word written out, helped assure me of what the spoken was. ","in_english","green_tick","Because I think it's so easy to mishear words. Especially in the flow of a conversation, and a new word jumps out to you. If I've been watching a TV program, and heard a new word, I'll often google it – and find I've spelt it incorrectly because I've misheard the pronunciation. Or the person speaking the word may have an accent, so things like vowels or inflections can get misinterpretted. The funniest instance of this is hearing new songs for the first time – I'm 98% guarenteed to sing several words/lines of the song wrong, because my brain fills in what it think's it's hearing with the first word it sounds like to me. But on googling the lyrics, I see what the artist is actually singing about. So for me, I think seeing spelling/words written out, helps me to remember what I'm hearing, and helps me to correcty pronounce (or sing) the words and songs in the future. Though you do make people laugh when you say things wrong and that can be funny!","Yes",0,"headphones",32,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","English",1175.30769230769,1.77898673946154,13
"5323642","middle","difficult","easier","difficult","I think seeing the written words alongside hearing the new words was helpful. This is becuase some of the new words sounded very similar to each other... letters that have a similar English pronunciation such as 'v & f', or, 'm & n', when in a similar word are slighlty tricker to distinguish from one another on hearing them for the first time. Even first letters that are less likely to become muddled, when in a similar word structure, (like Nadis and Famis) becomes slightly confusing. Seeing the word written out, helped assure me of what the spoken was. ","in_english","green_tick","Because I think it's so easy to mishear words. Especially in the flow of a conversation, and a new word jumps out to you. If I've been watching a TV program, and heard a new word, I'll often google it – and find I've spelt it incorrectly because I've misheard the pronunciation. Or the person speaking the word may have an accent, so things like vowels or inflections can get misinterpretted. The funniest instance of this is hearing new songs for the first time – I'm 98% guarenteed to sing several words/lines of the song wrong, because my brain fills in what it think's it's hearing with the first word it sounds like to me. But on googling the lyrics, I see what the artist is actually singing about. So for me, I think seeing spelling/words written out, helps me to remember what I'm hearing, and helps me to correcty pronounce (or sing) the words and songs in the future. Though you do make people laugh when you say things wrong and that can be funny!","Yes",0,"headphones",32,"f","bachelors","British","UK","English",0,"none",NA,1,"computer","no",1181.78571428571,1.805952078,14
"5327303","middle","no_notice","no_diff","no_diff","I was concentrating almost purely on the sound of words","in_english","green_tick","Moslty so you know, or can at least have a good guess, on how to pronounce it","Yes",0.19,"headphones",32,"m","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1762.16666666667,1.70873542066667,12
"5327303","middle","no_notice","no_diff","no_diff","I was concentrating almost purely on the sound of words","in_english","green_tick","Moslty so you know, or can at least have a good guess, on how to pronounce it","Yes",0.19,"headphones",32,"m","masters","British","UK","English",0,"none",NA,1,"computer","English",1928.16666666667,1.36895165091667,12
"5327303","middle","no_notice","no_diff","no_diff","I was concentrating almost purely on the sound of words","in_english","green_tick","Moslty so you know, or can at least have a good guess, on how to pronounce it","Yes",0.19,"headphones",32,"m","masters","British","UK","English",0,"none",NA,1,"computer","no",1790.53846153846,1.86850617792308,13
"5328002","start","no_diff","easier","difficult","Yes, easier to associate the word with the object when you can see the spelling ","in_english","red_cross","because hearing and seeing is enough ","Yes",0,"no_headphones",27,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1407.82,1.1068463007,10
"5328002","start","no_diff","easier","difficult","Yes, easier to associate the word with the object when you can see the spelling ","in_english","red_cross","because hearing and seeing is enough ","Yes",0,"no_headphones",27,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1698.23333333333,0.524400512333333,9
"5328002","start","no_diff","easier","difficult","Yes, easier to associate the word with the object when you can see the spelling ","in_english","red_cross","because hearing and seeing is enough ","Yes",0,"no_headphones",27,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1872.8,0.291333618333333,9
"5330132","middle","no_diff","easier","difficult","easier to remember ","in_english","green_tick","helps you understand and remember ot corectly and hear the words are slightly different ","Yes",0.62,"earphones",33,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","Arabic",1588.96666666667,2.20976597293333,15
"5330132","middle","no_diff","easier","difficult","easier to remember ","in_english","green_tick","helps you understand and remember ot corectly and hear the words are slightly different ","Yes",0.62,"earphones",33,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","English",1648.4,0,8
"5330132","middle","no_diff","easier","difficult","easier to remember ","in_english","green_tick","helps you understand and remember ot corectly and hear the words are slightly different ","Yes",0.62,"earphones",33,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","no",1200.85384615385,1.56392107246154,13
"5330133","start","no_diff","easier","difficult","the written word helped me to remember to hear the difference beween m and n and v and f sounds - although I still remembered badly","in_english","green_tick","because it locates the new word within a set of letters and sounds that I understand","Yes",0.08,"earphones",67,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","Arabic",1878.32857142857,2.013866746,14
"5330133","start","no_diff","easier","difficult","the written word helped me to remember to hear the difference beween m and n and v and f sounds - although I still remembered badly","in_english","green_tick","because it locates the new word within a set of letters and sounds that I understand","Yes",0.08,"earphones",67,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","English",2526.33,0.629280615,10
"5330133","start","no_diff","easier","difficult","the written word helped me to remember to hear the difference beween m and n and v and f sounds - although I still remembered badly","in_english","green_tick","because it locates the new word within a set of letters and sounds that I understand","Yes",0.08,"earphones",67,"f","doctorate","British","UK","English",0,"none",NA,1,"computer","no",1525.22307692308,1.56392107246154,13
"5331395","start","easier","easier","difficult","Yes","in_arabic","yes","<U+0644><U+0643><U+064A> <U+0627><U+0641><U+0647><U+0645><U+0647><U+0627> <U+062C><U+064A><U+062F><U+0627><U+064B> ","Yes",0.04,"earphones",35,"f","secondary","Jordanian","Jordan","Arabic",4,"beginner",5,1,"mobile","Arabic",2223.68571428571,-0.324493308428571,7
"5331395","start","easier","easier","difficult","Yes","in_arabic","yes","<U+0644><U+0643><U+064A> <U+0627><U+0641><U+0647><U+0645><U+0647><U+0627> <U+062C><U+064A><U+062F><U+0627><U+064B> ","Yes",0.04,"earphones",35,"f","secondary","Jordanian","Jordan","Arabic",4,"beginner",5,1,"mobile","English",1762.85555555556,0.524400512333333,9
"5331395","start","easier","easier","difficult","Yes","in_arabic","yes","<U+0644><U+0643><U+064A> <U+0627><U+0641><U+0647><U+0645><U+0647><U+0627> <U+062C><U+064A><U+062F><U+0627><U+064B> ","Yes",0.04,"earphones",35,"f","secondary","Jordanian","Jordan","Arabic",4,"beginner",5,1,"mobile","no",1901.65,1.1651762955,12
"5331995","middle","easier","easier","no_diff","To specify similar sounding letters eg. v & f, n & m","in_english","green_tick","Depends what language / familiarity of that language - but it helps me be able to map out the word in my head","Yes",0.02,"earphones",29,"f","doctorate","British","UK","English",2,"beginner",NA,1,"computer","Arabic",2103.53846153846,1.56392107246154,13
"5331995","middle","easier","easier","no_diff","To specify similar sounding letters eg. v & f, n & m","in_english","green_tick","Depends what language / familiarity of that language - but it helps me be able to map out the word in my head","Yes",0.02,"earphones",29,"f","doctorate","British","UK","English",2,"beginner",NA,1,"computer","English",2152.38461538462,1.77898673946154,13
"5331995","middle","easier","easier","no_diff","To specify similar sounding letters eg. v & f, n & m","in_english","green_tick","Depends what language / familiarity of that language - but it helps me be able to map out the word in my head","Yes",0.02,"earphones",29,"f","doctorate","British","UK","English",2,"beginner",NA,1,"computer","no",2168.71428571429,2.013866746,14
"5332522","middle","no_diff","no_diff","no_notice","something else to help me remember!","in_english","green_tick","it helps me sound it out loud, which helps me with pronunciation and word recognition, as well as with recall","Yes",0.04,"earphones",28,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","Arabic",1833.11111111111,1.11984015711111,9
"5332522","middle","no_diff","no_diff","no_notice","something else to help me remember!","in_english","green_tick","it helps me sound it out loud, which helps me with pronunciation and word recognition, as well as with recall","Yes",0.04,"earphones",28,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","English",1571.09090909091,0.937391996454546,11
"5332522","middle","no_diff","no_diff","no_notice","something else to help me remember!","in_english","green_tick","it helps me sound it out loud, which helps me with pronunciation and word recognition, as well as with recall","Yes",0.04,"earphones",28,"f","bachelors","British","UK","English",0,"none",NA,1,"mobile","no",1360.9,1.1068463007,10
"5332693","start","no_diff","easier","no_diff","In english yes, as could actively read the word while it was being said.","in_english","green_tick","Visual learner, my memory seems quite dependent on having something in front of me to help with learning","Yes",0.22,"earphones",25,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1646.35384615385,1.56392107246154,13
"5332693","start","no_diff","easier","no_diff","In english yes, as could actively read the word while it was being said.","in_english","green_tick","Visual learner, my memory seems quite dependent on having something in front of me to help with learning","Yes",0.22,"earphones",25,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1607.3625,2.563103131,16
"5332693","start","no_diff","easier","no_diff","In english yes, as could actively read the word while it was being said.","in_english","green_tick","Visual learner, my memory seems quite dependent on having something in front of me to help with learning","Yes",0.22,"earphones",25,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",1554.91538461538,1.77898673946154,13
"5333573","start","difficult","no_diff","difficult","It was easier to relate to the words when I could see them as well as hear them.  Because I am not a speaker of British English, I had to first convert the ""heard"" word to US English.","in_english","green_tick","I tend to be a visual learner rather than auditory learner.","Yes",0.41,"no_headphones",81,"f","doctorate","American","USA","English",0,"none",NA,1,"computer","Arabic",1991.6,0.420639473888889,9
