"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","Contrast","OI","meanRT","meanD.prime","correct"
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","fv","Arabic",6237.4,0.757151053,5
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","fv","English",2428,0.757151053,5
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","fv","no",3276.875,2.563103131,8
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","mn","Arabic",2957.5,0,4
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","mn","English",2353.1428571428573,1.805952078,7
"5182922","middle","easier","easier","difficult","نعم- ساعدتني كثيرا الكلمات المكتوبة","in_english","yes","لكي يسهل حفظها","Yes",0.61,"earphones",27,"f","bachelors","Saudi","UK","Arabic",4,"intermediate",11,1,"mobile","mn","no",2834.285714285714,1.805952078,7
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","fv","Arabic",1686.8333333333333,1.048801025,6
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","fv","English",1343.1666666666667,1.048801025,6
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","fv","no",1214.5714285714287,1.805952078,7
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","mn","Arabic",1672,-1.048801025,2
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","mn","English",1892.7142857142858,1.805952078,7
"5182923","start","easier","easier","difficult","yes","in_english","yes","to know how to spell it ","Yes",0.1,"earphones",32,"f","bachelors","Tunisian","UK","Arabic",4,"advanced",12,1,"mobile","mn","no",1162.8,0.757151053,5
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","fv","Arabic",1653,-0.524400513,3
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","fv","English",2297.75,0,4
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","fv","no",1146.6666666666667,-0.524400513,3
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","mn","Arabic",2320,-0.524400513,3
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","mn","English",1407.8,0.524400513,5
"5189512","middle","difficult","no_notice","no_diff","It made it easier to remember the words ","in_english","no","not sure ","Yes",0.69,"no_headphones",18,"f","secondary","Egyptian","Netherlands","Arabic",5,"nearnative",9,1,"computer","mn","no",1319,0.524400513,5
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","fv","Arabic",1520.2,0,4
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","fv","English",2912.2,0,4
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","fv","no",2623.675,0,4
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","mn","Arabic",1754.95,1.281551566,6
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","mn","English",1885.2333333333333,1.281551566,6
"5196532","no_see","difficult","easier","difficult","connection between the letters and pronunciation might help to remeber. I am not sure if I understood the question. ","in_english","yes","mental connection between letters and how the sound. make sure about the right sound. for example, bin or ban. to make sure i got the right word","Yes",0,"no_headphones",34,"f","doctorate","Saudi","UK","Arabic",4,"advanced",11,1,"computer","mn","no",1980.75,1.281551566,6
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","fv","Arabic",2691.64,0.524400513,5
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","fv","English",2460.08,0.524400513,5
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","fv","no",2535.157142857143,1.805952078,7
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","mn","Arabic",4422.383333333333,1.048801025,6
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","mn","English",2163.2125,2.563103131,8
"5201553","no_see","no_notice","easier","difficult","You can learn better when you see the words rather when you hear them.","in_english","yes","This way you remember it better.","Yes",0.24,"no_headphones",57,"f","masters","Lebanese","Australia","Arabic",5,"nearnative",12,1,"computer","mn","no",2464.2,1.048801025,6
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","fv","Arabic",2256.5333333333333,1.281551566,6
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","fv","English",1259.25,-1.281551566,2
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","fv","no",2876.7,1.048801025,6
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","mn","Arabic",1869.8500000000001,1.281551566,6
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","mn","English",2750.5666666666666,1.281551566,6
"5201938","start","difficult","easier","difficult","to remember the word ","in_english","yes","to remember the word  and know how to write it ","Yes",0,"no_headphones",42,"f","doctorate","Palestinian","UK","Arabic",3,"intermediate",10,1,"computer","mn","no",2486.62,0.757151053,5
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","fv","Arabic",2643.25,0,4
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","fv","English",1335.95,0,4
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","fv","no",1439.08,0.757151053,5
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","mn","Arabic",2307.85,1.281551566,6
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","mn","English",1405.56,0.757151053,5
"5212730","middle","no_notice","easier","easier","نعم","in_arabic","yes","لمعرفة كيفيةكتابتها","Yes",0,"earphones",29,"m","professional qualification","Syrian","Turkey","Arabic",5,"advanced",11,1,"mobile","mn","no",1127.4666666666667,-0.757151053,3
"5212731","start","no_diff","easier","difficult","الاستماع والقراءة معا تجعل من التعلم أسهل","in_english","no","ممكن أن أتشتت عن استماع الكلمة بالشكل الصحيح وأركز على شكها فقط","Yes",0.32,"earphones",24,"f","bachelors","Jordanian","Jordan","Arabic",4,"intermediate",8,1,"computer","fv","Arabic",2884.975,0,4
"5212731","start","no_diff","easier","difficult","الاستماع والقراءة معا تجعل من التعلم أسهل","in_english","no","ممكن أن أتشتت عن استماع الكلمة بالشكل الصحيح وأركز على شكها فقط","Yes",0.32,"earphones",24,"f","bachelors","Jordanian","Jordan","Arabic",4,"intermediate",8,1,"computer","fv","English",3287.96,0.524400513,5
"5212731","start","no_diff","easier","difficult","الاستماع والقراءة معا تجعل من التعلم أسهل","in_english","no","ممكن أن أتشتت عن استماع الكلمة بالشكل الصحيح وأركز على شكها فقط","Yes",0.32,"earphones",24,"f","bachelors","Jordanian","Jordan","Arabic",4,"intermediate",8,1,"computer","fv","no",2457.88,0.524400513,5
"5212731","start","no_diff","easier","difficult","الاستماع والقراءة معا تجعل من التعلم أسهل","in_english","no","ممكن أن أتشتت عن استماع الكلمة بالشكل الصحيح وأركز على شكها فقط","Yes",0.32,"earphones",24,"f","bachelors","Jordanian","Jordan","Arabic",4,"intermediate",8,1,"computer","mn","Arabic",1665.9,-0.757151053,3
"5212731","start","no_diff","easier","difficult","الاستماع والقراءة معا تجعل من التعلم أسهل","in_english","no","ممكن أن أتشتت عن استماع الكلمة بالشكل الصحيح وأركز على شكها فقط","Yes",0.32,"earphones",24,"f","bachelors","Jordanian","Jordan","Arabic",4,"intermediate",8,1,"computer","mn","English",2934.95,0,4
